,id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
581,0.000499481881147504,3.690330049715236e-05,0.00016992682554502713,0.5889466383643795,0.5889972731255267,0.00534411284176204,0.00017593433957944728,0.00010041130600387966,0.553347826628987,3.2612219043995106e-05,0.00010641882003829982,0.0011654577226775094,0.0,8.582162906314502e-07,3.4328651625258005e-05,5.4325091196970786e-08,2.7385681834049575e-07,3.2672294184339307e-07,9.792247876104846e-08,6.488973373464395e-07,4.327984753654403e-07,0.0,3.256330071542911e-06,1.8797511413700654e-06,1.5197294074501718e-06,-5.315791704171202e-07,-1.6400513313967012e-07,8.582162906314502e-07,0.0,0.0,8.582162906314502e-07,0.0,0.0,0.0,1
582,0.0004992544750719827,3.6823228864657385e-05,0.000171270831928639,0.5967795121887882,0.5968343188550055,0.005188649853278118,0.00017640895688649815,0.00011046968659397215,0.5362969306015087,3.8535937183943775e-05,0.00010704426995539937,0.0011629289487954588,0.0,8.563541596431949e-07,3.42541663857278e-05,5.4207218305414233e-08,3.399726013783484e-07,3.4904995547056626e-07,9.899454085475333e-08,6.526275050640788e-07,4.24837298598989e-07,0.0,3.2390739734344207e-06,1.8804680991604918e-06,1.5467468831475388e-06,-5.073042041726287e-07,-1.6484817573131503e-07,8.563541596431949e-07,0.0,0.0,8.563541596431949e-07,0.0,0.0,0.0,1
583,0.0004921675040557908,3.286735044208192e-05,0.0001626512470595336,0.5962693586893448,0.5963258231118992,0.005155117503954233,0.0001533809687297156,9.523104102449376e-05,0.5374292166248393,4.12948761964619e-05,0.00010702957708062573,0.001144457997444801,0.0,8.427525754379979e-07,3.371010301751992e-05,4.8373997830141075e-08,3.4316884871835273e-07,3.666816455730729e-07,9.556814205466896e-08,7.1305295407809e-07,4.996680019771889e-07,0.0,3.191082626895979e-06,1.8435212587706202e-06,1.538950478007328e-06,-4.7607092986492497e-07,-1.563306027437486e-07,8.427525754379979e-07,0.0,0.0,8.427525754379979e-07,0.0,0.0,0.0,1
584,0.0004876194415263944,3.2507962768426295e-05,0.0001667075013765451,0.5986249654679945,0.5986774783309281,0.005152095330042126,0.00017420933893848962,9.752388830527887e-05,0.5321703541942623,3.667565030283992e-05,0.00010585926337410612,0.0011302768593329756,0.0,8.335375068827255e-07,3.334150027530902e-05,4.792840664575671e-08,3.2557975018839254e-07,3.261632264432104e-07,9.89409020669795e-08,6.420739415517634e-07,4.488599474563476e-07,0.0,3.1600240423431004e-06,1.8394505701887983e-06,1.4997840361340878e-06,-5.07374280439515e-07,-1.60872738828366e-07,8.335375068827255e-07,0.0,0.0,8.335375068827255e-07,0.0,0.0,0.0,1
585,0.000545632672397197,8.938692244049645e-05,0.00016015156937255613,0.6787000042702828,0.6787772867136428,0.002240259743664942,0.00021508728212244458,0.00015642711427086878,0.28039374010298146,0.00010800919794893321,0.00013035592855905733,0.0012644525070228559,0.0,9.311137754218379e-07,3.724455101687352e-05,1.3165948784464788e-07,5.75986981475949e-07,8.52620884153777e-07,5.214237142362293e-08,3.063364321137847e-07,4.5997020505838795e-07,9.311137754218379e-07,3.148375008833861e-06,1.751238788813393e-06,1.7869004464120493e-06,7.849289126806094e-08,-2.0670725814364804e-08,9.311137754218379e-07,0.0,0.0,9.311137754218379e-07,0.0,0.0,0.0,1
586,0.0004873350353064964,3.403873330079447e-05,0.0001610613234232714,0.616856566581056,0.6169113606395403,0.004728063076781085,0.00017517494454799106,0.00011290896899775726,0.48875802040107114,3.320852029345802e-05,0.00010460683892439276,0.0011274292639628998,0.0,8.302130073364505e-07,3.320852029345802e-05,5.0144865643121614e-08,3.619728711986924e-07,3.581538913649447e-07,9.356500592681797e-08,6.019874516196602e-07,4.029023724603794e-07,0.0,3.11786494905204e-06,1.8137663571279432e-06,1.5105725668486715e-06,-4.7205911597150573e-07,-1.5973298261153307e-07,8.302130073364505e-07,0.0,0.0,8.302130073364505e-07,0.0,0.0,0.0,1
587,0.0005212023517338806,8.686705862231343e-05,0.0001471421605235105,0.6869952243030247,0.6870634769919423,0.001903984101231931,0.00023844121193267667,0.00014536936340876942,0.2365921845420017,0.00010016303698287161,0.00011966380524502361,0.0012037292409092005,0.0,8.863985573705452e-07,3.5455942294821807e-05,1.279073118285697e-07,5.227978691371475e-07,7.827785660139285e-07,4.440856772426432e-08,2.2408155530327386e-07,4.1616412268547095e-07,8.863985573705452e-07,2.9534799931586564e-06,1.624325356381524e-06,1.6721908784795337e-06,1.0361999135661674e-07,-2.5882837875219923e-08,8.863985573705452e-07,0.0,0.0,8.863985573705452e-07,0.0,0.0,0.0,1
588,0.0004601951469180869,3.0471325517496415e-05,0.00014845004739293124,0.6248871921278827,0.6249340710902173,0.004544915398340427,0.00016563900024895486,0.00010235240109723154,0.4679223625429084,3.828448590659806e-05,9.68831888248604e-05,0.0010610271808400033,0.0,7.813160389101645e-07,3.125264155640658e-05,4.484754063344344e-08,2.7971114192983885e-07,3.1049499386289933e-07,8.688234352681029e-08,5.565314145157102e-07,3.578427458208553e-07,0.0,2.941420491685096e-06,1.7024876487852483e-06,1.3892580487861635e-06,-4.7082104504726514e-07,-1.529035488147192e-07,7.813160389101645e-07,0.0,0.0,7.813160389101645e-07,0.0,0.0,0.0,1
589,0.000455469557791793,8.02861593395703e-05,0.00013200897352948579,0.6941904168180879,0.6942490874729899,0.0015138572929317053,0.00016983610629524485,0.00010962148679056714,0.19003733915676288,8.877796465433254e-05,0.00010421761068117298,0.001046808000619782,0.0,7.719823013420221e-07,3.087929205368088e-05,1.1842208502586619e-07,4.746919170952094e-07,6.805795968631267e-07,3.813592568629589e-08,2.350686107586457e-07,4.131649276782502e-07,7.719823013420221e-07,2.5417517271686077e-06,1.4097168804806665e-06,1.4519443123640751e-06,9.140270447889542e-08,-1.4899258415901027e-08,7.719823013420221e-07,0.0,0.0,7.719823013420221e-07,0.0,0.0,0.0,1
590,0.0004514192397257778,7.638227406527544e-05,0.000133668979614232,0.6949839799741655,0.6950427943251958,0.0014688311302752466,0.00017338776212817524,0.00010617136095073286,0.184144677784788,8.860343791571951e-05,0.00010693518369138561,0.001035743636325135,0.0,7.638227406527544e-07,3.0552909626110175e-05,1.1266385424628126e-07,5.094697680153872e-07,7.439633493957827e-07,4.223939755809732e-08,2.5236703351167006e-07,4.2315779832162597e-07,7.638227406527544e-07,2.508393880303645e-06,1.4322440209979798e-06,1.4409516002414211e-06,1.9859391256971613e-08,-1.573474845744674e-08,7.638227406527544e-07,0.0,0.0,7.638227406527544e-07,0.0,0.0,0.0,1
591,0.00041422184506497204,2.868766156699975e-05,0.0001413392106471695,0.6440219091007044,0.6440652904425862,0.0041932964822202325,0.0001497355993984865,9.09608781392675e-05,0.4127916601809977,9.236027626448701e-05,9.236027626448701e-05,0.0009501913270240406,0.0,6.9969906260975e-07,2.7987962504390003e-05,4.2261823381628906e-08,2.795997454188561e-07,2.6945410901101476e-07,8.298430882551635e-08,5.26383604801315e-07,3.336864829585898e-07,0.0,2.643183178914592e-06,1.5440958913671964e-06,1.254140599821716e-06,-4.3024495359873534e-07,-1.6156051355659129e-07,6.9969906260975e-07,0.0,0.0,6.9969906260975e-07,0.0,0.0,0.0,1
592,0.0004086044190065878,2.6872803273620447e-05,0.00013505306260588738,0.6415530367995611,0.641595068620066,0.004055037109365547,0.00017157251320849978,9.3710288338779e-05,0.4204139824759873,2.7561849511405586e-05,8.750887219871274e-05,0.0009357247909122197,0.0,6.890462377851396e-07,2.7561849511405586e-05,3.9551254048867014e-08,2.6562732466617136e-07,2.6769446337952674e-07,7.965374508796214e-08,4.3444365292353053e-07,3.0903723764663517e-07,0.0,2.5975665072024193e-06,1.513076633552388e-06,1.2301542483178099e-06,-4.213517744056129e-07,-1.3091878517917653e-07,6.890462377851396e-07,0.0,0.0,6.890462377851396e-07,0.0,0.0,0.0,1
593,0.00043905825848973193,6.874144451101864e-05,0.00012713471457951835,0.6935235638078592,0.6935856528545142,0.0015581394089164225,0.0002343122355913216,0.00013600457838739173,0.19483395009311186,8.500286149211983e-05,9.978596783857544e-05,0.0010037729209243366,0.0,7.39155317322781e-07,2.956621269291124e-05,1.0126427847322102e-07,5.043256730093335e-07,6.951755759420756e-07,4.3018839468185856e-08,1.8419750507683703e-07,3.3742440235784955e-07,7.39155317322781e-07,2.456878359249192e-06,1.4026211301517092e-06,1.4223565771242276e-06,4.397974138070547e-08,-1.707448783015624e-08,7.39155317322781e-07,0.0,0.0,7.39155317322781e-07,0.0,0.0,0.0,1
594,0.00028265372119998147,1.9476979107897882e-05,0.00010166032997780846,0.671553888385275,0.671585241571156,0.0030198818582660206,0.00012208740562755503,6.128122694923969e-05,0.31301595638783963,1.9476979107897882e-05,5.890598559461799e-05,0.0006451155519152518,0.0,4.750482709243386e-07,1.9001930836973544e-05,2.8692915563830052e-08,2.1058889850075932e-07,1.8123091535763518e-07,6.052114971576075e-08,3.1980249598626477e-07,2.4303469540489166e-07,0.0,1.8067510888065372e-06,1.0631580303286698e-06,8.64350328946834e-07,-2.938173555667035e-07,-9.035418112980921e-08,4.750482709243386e-07,0.0,0.0,4.750482709243386e-07,0.0,0.0,0.0,1
595,0.0002811353793292193,1.9339849920298642e-05,0.00010094458251082705,0.6718470463812545,0.6718791222299028,0.003020790216819329,0.0001089635446729021,5.8962957074081224e-05,0.31175366367864815,1.7924738950520694e-05,5.849125341748857e-05,0.0006405735656528184,0.0,4.717036565926498e-07,1.886814626370599e-05,2.849090085819605e-08,2.1490818594361124e-07,1.8542670740657063e-07,6.00950458499036e-08,3.5325886842223544e-07,2.5660678918640153e-07,0.0,1.7954927984542622e-06,1.0556727834543503e-06,8.643969507060307e-07,-2.8627694918607915e-07,-9.136899828199627e-08,4.717036565926498e-07,0.0,0.0,4.717036565926498e-07,0.0,0.0,0.0,1
596,0.0002785857503842788,1.8199069120581024e-05,9.752834477439574e-05,0.669606283081103,0.6696380147913645,0.0031153073192051006,0.00011199427151126784,5.973027813934285e-05,0.32125090140209217,1.7265783524653793e-05,5.8330349745452e-05,0.0006327676340386633,0.0,4.66642797963616e-07,1.866571191854464e-05,2.683196088290792e-08,1.9715658213962776e-07,1.866571191854464e-07,5.851700686463745e-08,3.3052309379762924e-07,2.479273185580692e-07,0.0,1.7846753808118494e-06,1.0408000965780491e-06,8.551229272683263e-07,-2.799856787781696e-07,-9.071535992412694e-08,4.66642797963616e-07,0.0,0.0,4.66642797963616e-07,0.0,0.0,0.0,1
597,0.0002785033955804307,1.9094714412705115e-05,9.780219577239204e-05,0.6732484266342835,0.6732777672930153,0.0029312715247211216,0.00012201988234460341,7.12558854913142e-05,0.30565421657633024,2.0957613379798294e-05,5.821559272166193e-05,0.0006324541993281352,0.0,4.6572474177329546e-07,1.8628989670931817e-05,2.8129774403107048e-08,1.904348469111005e-07,1.7362218373308456e-07,5.7936157876597955e-08,3.0039245844377557e-07,1.9178544866224308e-07,0.0,1.769241721522572e-06,1.037588152196725e-06,8.379785278726904e-07,-2.921025580402109e-07,-8.634536712476898e-08,4.6572474177329546e-07,0.0,0.0,4.6572474177329546e-07,0.0,0.0,0.0,1
598,0.00027578055447004,1.7955662144126147e-05,9.668433462221771e-05,0.673719463727285,0.6737512314372323,0.0029461097964170054,0.00010543196489756121,5.7089797586452364e-05,0.30356579063409167,1.7955662144126147e-05,5.47877896192567e-05,0.0006243045607034629,0.0,4.604015934391319e-07,1.841606373756528e-05,2.6473091622750088e-08,2.107258093170907e-07,1.8577204295268974e-07,5.8056640932674536e-08,3.4378186982099984e-07,2.562134867488769e-07,0.0,1.75233450478868e-06,1.0280767581495817e-06,8.466324901752198e-07,-2.746295504864422e-07,-8.977831072063073e-08,4.604015934391319e-07,0.0,0.0,4.604015934391319e-07,0.0,0.0,0.0,1
599,0.00027190448867218036,1.8580140059265657e-05,9.879196421755886e-05,0.6679682708325906,0.6679986335004924,0.003179922995021149,0.00012416971649362903,7.069516705476688e-05,0.3280024632525812,1.631426932033082e-05,5.66467684733709e-05,0.0006154104926947015,0.0,4.5317414778696723e-07,1.812696591147869e-05,2.737171852633282e-08,1.8503100454141872e-07,1.715264149373671e-07,5.904859145664183e-08,2.9275049947038083e-07,1.9463829647450242e-07,0.0,1.7429530898034546e-06,1.0187354842251025e-06,8.275413112737809e-07,-2.8164773284960016e-07,-8.800641950022904e-08,4.5317414778696723e-07,0.0,0.0,4.5317414778696723e-07,0.0,0.0,0.0,1
600,0.0002732648096829863,1.864202528619374e-05,9.59382276923629e-05,0.6750341011826853,0.6750632009294735,0.002881329615575847,0.00015641113898660114,7.911493658043197e-05,0.2976740410357674,1.864202528619374e-05,5.7744810032844025e-05,0.0006174602521622219,0.0,4.54683543565701e-07,1.818734174262804e-05,2.746288603136834e-08,1.8987584779303674e-07,1.7118835415248642e-07,5.692637965442576e-08,2.247046072301694e-07,1.6723260732346484e-07,0.0,1.7286613642824386e-06,1.0141261755689395e-06,8.212494163883691e-07,-2.834951894132146e-07,-8.770845555382371e-08,4.54683543565701e-07,0.0,0.0,4.54683543565701e-07,0.0,0.0,0.0,1
601,0.0002684388799755631,1.7390558669513223e-05,9.720876384497135e-05,0.6667571407714623,0.6667879086829545,0.0032328602654864325,0.00011950435188280882,6.287355826670166e-05,0.3328931954341474,1.783647043026997e-05,5.306349953005317e-05,0.0006046563475861521,0.0,4.459117607567493e-07,1.783647043026997e-05,2.5639926243513088e-08,1.8416155719253746e-07,1.7189898377172686e-07,5.886035241989091e-08,2.978244650094329e-07,2.1822921571435312e-07,0.0,1.7213531700492794e-06,1.0045946058088806e-06,8.199871368555863e-07,-2.7401277698502246e-07,-8.71757492279445e-08,4.459117607567493e-07,0.0,0.0,4.459117607567493e-07,0.0,0.0,0.0,1
602,0.0002700340176357332,1.836052192879778e-05,9.49373329001251e-05,0.6743752531806221,0.6744052569603595,0.0029081275464783603,0.00014106254652612927,6.493355316282141e-05,0.3006436945966872,1.7017069104739404e-05,5.687283621847117e-05,0.0006072406764743851,0.0,4.47817608019458e-07,1.791270432077832e-05,2.7092965285177208e-08,1.939945877940292e-07,1.7545493882202363e-07,5.646980037125365e-08,2.431201793937638e-07,2.0693651666579155e-07,0.0,1.7073046305741837e-06,9.999767187074497e-07,8.177597340043323e-07,-2.7236266919743436e-07,-8.611532602214178e-08,4.47817608019458e-07,0.0,0.0,4.47817608019458e-07,0.0,0.0,0.0,1
603,0.0002665100644410418,1.720843131324608e-05,9.66319604513049e-05,0.6691666188050585,0.6691997119421994,0.0030882515579848543,0.00012575392113525982,7.280490170988726e-05,0.32307550189316736,1.8973398627425166e-05,5.559647039664118e-05,0.0005992064031637994,0.0,4.4124182854477126e-07,1.764967314179085e-05,2.532728095846987e-08,2.1250206462716183e-07,1.838654699546062e-07,5.850866646503667e-08,2.7868833890887754e-07,2.0054441107359854e-07,0.0,1.6965748307546455e-06,9.951326959170228e-07,8.273725527043006e-07,-2.573763585901651e-07,-8.061488207512971e-08,4.4124182854477126e-07,0.0,0.0,4.4124182854477126e-07,0.0,0.0,0.0,1
604,0.0002669646343261408,1.7209290477222297e-05,9.443046569552747e-05,0.6739016946445566,0.6739308180592104,0.0029392585607378903,0.00010899217302240789,5.8688093165911934e-05,0.30276172357419673,1.8091818194002926e-05,5.8688093165911934e-05,0.0005983537919772675,0.0,4.412638583903153e-07,1.765055433561261e-05,2.537267185744313e-08,1.8678699125662047e-07,1.664006009989879e-07,5.6967164118189706e-08,3.126354436695384e-07,2.1895512653327445e-07,0.0,1.6871723625553707e-06,9.897548343694771e-07,8.028795903411787e-07,-2.748632573913274e-07,-8.617883154362858e-08,4.412638583903153e-07,0.0,0.0,4.412638583903153e-07,0.0,0.0,0.0,1
605,0.0002764673735328735,4.972762989287659e-05,8.622497293351996e-05,0.7032563538472448,0.7032919387567095,0.0008367015892067492,0.00011040446269794618,5.839574886502939e-05,0.10396998111988076,5.2008713832916795e-05,6.158926638108568e-05,0.0006195423981149212,0.0,4.562167880080421e-07,1.8248671520321685e-05,7.322279447529075e-08,3.221346740124785e-07,4.44811368307841e-07,2.687116881367368e-08,1.5082527011545872e-07,2.780185106121009e-07,0.0,1.4888178659854444e-06,8.682261692581049e-07,8.632077845900164e-07,-1.1405419700201053e-08,-1.332153020983483e-08,4.562167880080421e-07,0.0,0.0,4.562167880080421e-07,0.0,0.0,0.0,1
606,0.00026368656151649255,1.781078916338747e-05,9.383245022662668e-05,0.6757656677904609,0.6757947732264108,0.0028505950851255755,0.00011077442040643427,5.430118647374229e-05,0.29433588880023986,1.563874170443778e-05,5.430118647374229e-05,0.0005899280898507362,0.0,4.344094917899383e-07,1.7376379671597534e-05,2.6238333304112277e-08,1.9127049923510985e-07,1.663353944063674e-07,5.5995383491723046e-08,2.981352342154347e-07,2.3284348759940695e-07,0.0,1.6581410301621946e-06,9.743804900848315e-07,7.932751729576064e-07,-2.680740973835709e-07,-8.397135476299508e-08,4.344094917899383e-07,0.0,0.0,4.344094917899383e-07,0.0,0.0,0.0,1
607,0.00026351253552541284,1.6036124694803084e-05,9.231606918900154e-05,0.6788234608206072,0.6788520657997925,0.0026914684960737067,0.00012698877123181902,6.631154265688843e-05,0.27991229018288993,1.6469533470338303e-05,5.3742688166367086e-05,0.0005877022996257562,0.0,4.3340877553521843e-07,1.733635102140874e-05,2.3664119144222928e-08,2.0170844413409065e-07,1.625282908257069e-07,5.625645906447135e-08,2.603486514640057e-07,1.8697254576589323e-07,0.0,1.6439628264826371e-06,9.73219405464333e-07,7.8858726708633e-07,-2.7088048470951155e-07,-8.126414541285346e-08,4.3340877553521843e-07,0.0,0.0,4.3340877553521843e-07,0.0,0.0,0.0,1
608,0.0002619485159408313,1.763528596645991e-05,9.20475901664005e-05,0.6782660021378284,0.6782939605180192,0.0027326090669492634,0.0001118335207629165,5.161547112134608e-05,0.28260330696789,1.591477026241504e-05,5.376611575140216e-05,0.0005841150815232331,0.0,4.301289260112173e-07,1.720515704044869e-05,2.5979787131077525e-08,1.871060828148795e-07,1.6159943750241432e-07,5.4798425173829086e-08,2.8620778736786396e-07,2.3300083922027638e-07,0.0,1.6357803056206593e-06,9.626285364131044e-07,7.797807299657358e-07,-2.6852948850880293e-07,-8.258475379415372e-08,4.301289260112173e-07,0.0,0.0,4.301289260112173e-07,0.0,0.0,0.0,1
609,0.0002621082772562416,1.7617113717222797e-05,9.109336848905446e-05,0.6821410884163729,0.682169877358301,0.0025854188594275503,0.00011214796780963779,6.144505516006975e-05,0.2632881941895951,1.632805661596259e-05,5.113259834998811e-05,0.0005826538097696124,0.0,4.296857004200682e-07,1.7187428016802725e-05,2.5995984875414124e-08,2.0401477055944838e-07,1.683508574245827e-07,5.4183366822970594e-08,2.815300709152287e-07,2.0130775064680194e-07,0.0,1.6239541361676057e-06,9.594881690380124e-07,7.846490575370865e-07,-2.6133484299548544e-07,-8.782775716586193e-08,4.296857004200682e-07,0.0,0.0,4.296857004200682e-07,0.0,0.0,0.0,1
610,0.0002586777136119051,1.6511343422036497e-05,9.102407271122684e-05,0.6781200276074788,0.6781488166165224,0.002722254825735761,0.00011684950729441213,5.376770806663167e-05,0.28330120706752215,1.9474917882402023e-05,5.3344340286579455e-05,0.0005749334453109119,0.0,4.233677800522179e-07,1.6934711202088714e-05,2.4301310574997305e-08,1.958922718301612e-07,1.63589310212177e-07,5.4868464294767434e-08,2.6998163333929936e-07,2.2667110943995744e-07,0.0,1.612269179994856e-06,9.506723501072552e-07,7.758214569456893e-07,-2.597784698400409e-07,-7.916977486976474e-08,4.233677800522179e-07,0.0,0.0,4.233677800522179e-07,0.0,0.0,0.0,1
611,0.00025765169808479176,1.726097977365435e-05,9.093589344169122e-05,0.6803019438249589,0.680331413790426,0.002642192903889139,0.00011745886236218448,6.483392402787244e-05,0.2726371755248705,1.8102978787003345e-05,5.009894129426507e-05,0.0005708753310506171,0.0,4.209995066744964e-07,1.6839980266979855e-05,2.547047015380703e-08,2.0532145940515189e-07,1.6839980266979855e-07,5.435103631167748e-08,2.6405089058624414e-07,1.9134427578355862e-07,0.0,1.5988298264977348e-06,9.443018934708954e-07,7.767861897651132e-07,-2.525997040046978e-07,-8.163180434418484e-08,4.209995066744964e-07,0.0,0.0,4.209995066744964e-07,0.0,0.0,0.0,1
612,0.0002581056110109667,1.7263181160602992e-05,8.884222499724955e-05,0.6848746072270198,0.6849002914721612,0.0024025295537170896,0.00011200015094439991,5.852639466643454e-05,0.2487009667572294,1.8105287558681186e-05,5.221059668084807e-05,0.000570948137897016,0.0,4.210531990390974e-07,1.6842127961563894e-05,2.547371854186539e-08,1.89389728927786e-07,1.5107388781522814e-07,5.280007115950282e-08,2.6909509950588715e-07,1.8475814373835593e-07,0.0,1.5816021315505615e-06,9.391170551368028e-07,7.517062762445006e-07,-2.6997931122386925e-07,-8.054747697617933e-08,4.210531990390974e-07,0.0,0.0,4.210531990390974e-07,0.0,0.0,0.0,1
613,0.0002555508568163149,1.7064470894900504e-05,8.865200733204409e-05,0.6814209490148101,0.6814475862376704,0.0025829782042378667,0.00010696509804852267,5.327444572066499e-05,0.2669973709273284,1.6232057680515115e-05,5.2858239113472296e-05,0.0005643761593532948,0.0,4.1620660719269525e-07,1.6648264287707808e-05,2.518049973515806e-08,1.8154932205745365e-07,1.548704785364019e-07,5.277499779203375e-08,2.785670821940709e-07,2.0810330359634763e-07,0.0,1.5785884197604546e-06,9.304298703792702e-07,7.517523739114462e-07,-2.613361286562933e-07,-8.007815122387456e-08,4.1620660719269525e-07,0.0,0.0,4.1620660719269525e-07,0.0,0.0,0.0,1
614,0.00025354317498578775,1.690287833238585e-05,8.904931023891082e-05,0.6793576000779757,0.679383160528137,0.0026801368789961073,0.00010595218857129667,4.741051239571641e-05,0.27731604269697546,1.7727408982746136e-05,5.1533165647517834e-05,0.0005590317809442734,0.0,4.122653251801427e-07,1.6490613007205706e-05,2.4942052173398632e-08,1.6523594233220117e-07,1.4606560471132456e-07,5.3223453480756414e-08,2.807114599151591e-07,2.2225223680461492e-07,0.0,1.5719676849118841e-06,9.2471112437906e-07,7.389443688528877e-07,-2.6619972046881816e-07,-7.899003630451533e-08,4.122653251801427e-07,0.0,0.0,4.122653251801427e-07,0.0,0.0,0.0,1
615,0.0002515086261289844,1.5923435745179207e-05,8.90079228833094e-05,0.6771547206875759,0.6771886090251874,0.002787826135079067,0.00012126308759790318,6.206057008377536e-05,0.287869587506489,1.7148315417885298e-05,5.185323947789126e-05,0.0005544621985116247,0.0,4.0829322423536426e-07,1.633172896941457e-05,2.3436031071109907e-08,2.2064165837679086e-07,1.8932556807793842e-07,5.381304695422101e-08,2.4607832624665404e-07,2.2296892975493243e-07,0.0,1.5655187096856572e-06,9.198438048798521e-07,7.835555266300875e-07,-2.1896765615742584e-07,-7.892308024469592e-08,4.0829322423536426e-07,0.0,0.0,4.0829322423536426e-07,0.0,0.0,0.0,1
616,0.0002514164733086335,1.6706767270103686e-05,8.801613976444869e-05,0.6801496098153198,0.6801773186000605,0.002616850229478192,0.00011328003173387379,5.623253373839778e-05,0.27340094910757584,1.7521731527181916e-05,5.134274819592841e-05,0.0005533607305561173,0.0,4.074821285391143e-07,1.6299285141564573e-05,2.4611920563762508e-08,1.875640237665543e-07,1.5834755515029984e-07,5.2524446368691834e-08,2.565099999153725e-07,2.0076644473122163e-07,0.0,1.5515697008383857e-06,9.139824143132334e-07,7.467110005479271e-07,-2.491345733888145e-07,-7.48952152254892e-08,4.074821285391143e-07,0.0,0.0,4.074821285391143e-07,0.0,0.0,0.0,1
617,0.00025025924268343874,1.6602959466053382e-05,8.908905079345717e-05,0.6802325631795172,0.6802613146459097,0.0026398705551024873,0.00013403852642106508,6.438708670981677e-05,0.27298504964038794,1.6602959466053382e-05,5.021382862903949e-05,0.0005491125130723996,0.0,4.0495023087935077e-07,1.619800923517403e-05,2.449948896820072e-08,1.9725125746133173e-07,1.606032615667505e-07,5.34534304760743e-08,2.1899708485955286e-07,1.808102780876301e-07,0.0,1.5445611706200196e-06,9.123123751480892e-07,7.49684362426942e-07,-2.443064742895123e-07,-7.779093935192328e-08,4.0495023087935077e-07,0.0,0.0,4.0495023087935077e-07,0.0,0.0,0.0,1
618,0.0002482565310609216,1.564136463873335e-05,8.662909646067701e-05,0.6793935017204406,0.6794203727827687,0.0026786839595410268,0.00011550546194756935,6.25654585549334e-05,0.2771369071541316,1.4438182743446169e-05,4.97315183385368e-05,0.0005446403379333305,0.0,4.010606317623936e-07,1.6042425270495742e-05,2.302088026316139e-08,1.751832839538135e-07,1.5180144912206596e-07,5.225820031863988e-08,2.464918642811671e-07,1.7225554134194803e-07,0.0,1.5339365983016266e-06,9.015843002018609e-07,7.323768196613069e-07,-2.4925918264032763e-07,-7.688332310885085e-08,4.010606317623936e-07,0.0,0.0,4.010606317623936e-07,0.0,0.0,0.0,1
619,0.0002473492289927263,1.6356965143067385e-05,8.737013088614041e-05,0.6800651617955564,0.6800922904206718,0.0026430461968980834,0.00014003157963943054,6.90184138963575e-05,0.2738219797008575,1.6755915512410492e-05,4.946984579854526e-05,0.0005417746015679392,0.0,3.989503693431069e-07,1.595801477372428e-05,2.409660230832366e-08,1.8060483220162451e-07,1.5239904108906684e-07,5.230239342088132e-08,2.0230773229388954e-07,1.5682739018877534e-07,0.0,1.5244691513338803e-06,8.977979111697279e-07,7.310765518212435e-07,-2.465513282540401e-07,-7.603994039679618e-08,3.989503693431069e-07,0.0,0.0,3.989503693431069e-07,0.0,0.0,0.0,1
620,0.0002463492965073339,1.5471211857948507e-05,8.40999208688483e-05,0.6804476993769721,0.6804746748232886,0.0026166182926930345,0.00012535648582337765,6.743861579105759e-05,0.2719152757537239,1.7454700557685494e-05,4.9190519753477306e-05,0.000538715530848566,0.0,3.966977399473976e-07,1.5867909597895904e-05,2.2770450272980623e-08,1.7426931715889178e-07,1.55941881573322e-07,5.053929206929846e-08,2.171920126212002e-07,1.5867909597895906e-07,0.0,1.5151076781810957e-06,8.878095420022759e-07,7.269486084536062e-07,-2.407558583740756e-07,-7.461884488410549e-08,3.966977399473976e-07,0.0,0.0,3.966977399473976e-07,0.0,0.0,0.0,1
621,0.0002542965955287468,7.767902435765577e-05,7.849669829826268e-05,0.7071064350101562,0.7071068438471265,8.176739406069029e-07,8.176739406069029e-07,4.0883697030345143e-07,0.00010425342742738012,5.151345825823488e-05,5.4375317050359044e-05,0.0005543829317314801,0.0,4.0883697030345143e-07,1.6353478812138058e-05,1.145561190790271e-07,0.0,2.0441848515172571e-07,6.132554554551772e-10,4.0883697030345143e-07,4.0883697030345143e-07,0.0,1.230599280613389e-07,1.230599280613389e-07,0.0,-2.0441848515172571e-07,-1.5944641841834605e-09,4.865159946611072e-08,0.0,0.0,4.0883697030345143e-07,0.0,0.0,0.0,1
622,0.00024344384384089652,1.6021183944585486e-05,8.362276497905595e-05,0.6799706982155131,0.6799968791746421,0.0026786638034178903,9.300101899539868e-05,5.5488002930027783e-05,0.2742928289064879,1.4848902192542645e-05,4.845431241777074e-05,0.0005306528730913924,0.0,3.9076058401428017e-07,1.5630423360571207e-05,2.3601939274462523e-08,1.5966477462823488e-07,1.513415741887307e-07,4.97828984034193e-08,2.8404386851998024e-07,1.8436084353793737e-07,0.0,1.4989576002787786e-06,8.745221870239589e-07,7.13567902468477e-07,-2.3941900982554945e-07,-7.815211680285603e-08,3.9076058401428017e-07,0.0,0.0,3.9076058401428017e-07,0.0,0.0,0.0,1
