,Unnamed: 0,id,COMPACTNESS,CIRCULARITY,DISTANCE,RADIUS,PR.AXIS,MAX.LENGTH,SCATTER,ELONGATEDNESS,PR.AXIS.1,MAX.LENGTH.1,SCALED,SCALED.1,SCALED.2,SKEWNESS,SKEWNESS.1,KURTOSIS,KURTOSIS.1,HOLLOWS,binaryClass
178,178,0.2906372696577146,0.1510014864702092,0.0600758602085778,0.1185280485196266,0.2825189101700689,0.1104096890319809,0.0113657032827039,0.2451744565268988,0.0698178915937526,0.0308497660530535,0.2127010185763162,0.284142582067598,0.5634141484426086,0.2191957061664327,0.1104096890319809,0.0016236718975291,0.0357207817456408,0.3182396919157098,0.332852738993472,1
179,179,0.3192322435174224,0.1578426092947255,0.0780345484153699,0.1241458724789976,0.2429712075660382,0.1028637229111694,0.010641074783914,0.2411976951020525,0.0869021107352983,0.0319232243517422,0.2589328197419093,0.2979500939495943,0.4841689026680907,0.2944030690216229,0.1383339721908831,0.0177351246398568,0.005320537391957,0.3298733183013366,0.3316468307653222,0
180,180,0.2050265368549199,0.1155398163491814,0.0611681380672137,0.1200707895393454,0.2503362687565598,0.0770265442327876,0.0124601762729509,0.2344778625909858,0.0362477855213118,0.0271858391409838,0.1857699007967231,0.2582654718393467,0.7226902238311544,0.2695929048147567,0.0804247741254106,0.0,0.0294513257360658,0.2140884832352479,0.2265486595081988,0
181,181,0.3638748485744343,0.1559463636747576,0.071975244772965,0.119958741288275,0.2319202331573318,0.1119614918690567,0.0119958741288275,0.2459154196409639,0.1099621795142521,0.0339883100316779,0.2479147319957684,0.2819030420274464,0.4418480304118131,0.2419167949313547,0.1559463636747576,0.0059979370644137,0.0319889976768733,0.355877599155216,0.3698727856388481,0
183,183,0.3719875026780027,0.169820381657349,0.0707584923572287,0.1071485741409464,0.2466438876451974,0.1152352589817725,0.0080866848408261,0.2345138603839582,0.1192786014021856,0.0343684105735111,0.248665558855404,0.2729256133778824,0.3962475572004812,0.2587739149064367,0.1536470119756968,0.0202167121020653,0.0545851226755764,0.3699658314677962,0.384117529939242,0
184,184,0.2182904911677025,0.1215347058933695,0.054277635641699,0.125074551696089,0.2466092575894585,0.077876607659829,0.011799486009065,0.2395295659840195,0.0389383038299145,0.0271388178208495,0.1758123415350685,0.2560488463967105,0.7221285437547782,0.247789206190365,0.082596402063455,0.0106195374081585,0.011799486009065,0.2253701827731415,0.2348097715803935,0
185,185,0.2560177184956131,0.1376439346750608,0.0564340132167749,0.1032329510062955,0.2821700660838746,0.0977271936192931,0.006882196733753,0.242253325028107,0.0495518164830218,0.0289052262817627,0.1899486298515839,0.280793626737124,0.6593144470935413,0.2078423413593418,0.0991036329660437,0.0096350754272542,0.0261523475882615,0.2711585513098697,0.2711585513098697,1
186,186,0.2712384808965409,0.131993057548584,0.0609198727147311,0.1174883259498385,0.2799413198557882,0.1000826480313439,0.0072523657993727,0.245129964018799,0.0551179800752329,0.029009463197491,0.1987148229028134,0.2668870614169172,0.6295053513855549,0.2262738129404298,0.0986321748714694,0.0043514194796236,0.0333608826771146,0.2871936856551609,0.2958965246144082,1
187,187,0.2906756992316072,0.1515224389611569,0.0695766301352251,0.1175071975617135,0.2566604578321638,0.0927688401803001,0.0108230313543683,0.2427451318051188,0.0649381881262101,0.0309229467267667,0.2288298057780738,0.2844911098862539,0.5736206617815228,0.2875834045589305,0.1066841662073452,0.0200999153723983,0.0154614733633833,0.2937679939042839,0.3030448779223139,0
189,189,0.3007048167959301,0.1424391237454405,0.0569756494981762,0.1234472405793818,0.2832955905603762,0.1012900435523133,0.0126612554440391,0.2484771380892685,0.0664715910812056,0.030070481679593,0.1994147732436168,0.2880435613518909,0.5808350934952966,0.2247372841316951,0.1044553574133231,0.0015826569305048,0.0316531386100979,0.3038701306569399,0.3133660722399692,0
190,190,0.2543298179519656,0.1291622635672286,0.0639153469198657,0.1251675543847369,0.2636508060444459,0.0838888928323237,0.0119841275474748,0.2410141206769935,0.0479365101898992,0.0279629642774412,0.2063933077620663,0.2663139454994404,0.6577954453836178,0.2516666784969711,0.0852204625598209,0.026631394549944,0.0146472670024692,0.2649823757719431,0.270308654681932,0
191,191,0.3199582304019238,0.1449810731508717,0.0666579646670674,0.1349823784508116,0.2699647569016232,0.1133185399340147,0.0166644911667668,0.2433015710347962,0.0766566593671276,0.031662533216857,0.2316364272180594,0.2782970024850067,0.5282643699865097,0.2616325113182398,0.116651438167368,0.0,0.0216638385167969,0.3149588830518938,0.3316233742186606,0
192,192,0.3151391089207344,0.1518545965265715,0.07021234032949,0.1240962294195638,0.2432939234673027,0.0930721720646728,0.0114299158675914,0.2432939234673027,0.0718451854534316,0.0310240573548909,0.2334968527236529,0.2808493613179602,0.5470031165204458,0.2873807418137267,0.1126663135519724,0.0228598317351828,0.0,0.3086077284249679,0.316771954044676,0
193,193,0.1814208734545069,0.1000620281424342,0.0514337527834942,0.0916455958687715,0.1860966691620973,0.0551743893495665,0.0065461139906265,0.2244381939643384,0.025249296820988,0.02431413767947,0.1571067357750369,0.2412710585116638,0.8098478165546547,0.2291139896719288,0.0748127313214461,0.0028054774245542,0.000935159141518,0.1739396003223623,0.1720692820393261,1
194,194,0.307031795359998,0.1448560265288195,0.0582573150170252,0.1354088943638965,0.2629451785903572,0.0944713216492301,0.0110216541924101,0.2487744803429727,0.0661299251544611,0.0314904405497433,0.2062623856008191,0.2849884869751776,0.5872967162527142,0.2267311719581523,0.1070674978691275,0.0141706982473845,0.0330649625772305,0.2991591852225621,0.3086063173874852,0
196,196,0.2103958916949555,0.1142759411744174,0.0598079692127792,0.1110719428237328,0.2467078730027143,0.0758279609662022,0.0117479939525102,0.2338918795999759,0.0331079829570742,0.026699986255705,0.1836959054392505,0.2413678757515733,0.7529396124108814,0.2317558806995195,0.0758279609662022,0.0202919895543358,0.0117479939525102,0.2018518960931299,0.2093278922447273,0
197,197,0.3178100545027972,0.1316183054001483,0.0706244565561771,0.1155672925464717,0.2407651928051493,0.1027264822635304,0.0112357089975736,0.24718559794662,0.0706244565561771,0.0304969244219855,0.2311345850929434,0.2905233326515469,0.5617854498786818,0.2841029275100762,0.128408102829413,0.0,0.0256816205658826,0.2937335352222822,0.3001539403637528,1
198,198,0.3236298627932428,0.1317287381218727,0.0748089130074832,0.1154659309463328,0.2114164932820179,0.0910717201830231,0.0113839650228778,0.2488209497857595,0.0715563515723753,0.0308993336335256,0.2423158269155436,0.2797202834192853,0.5561880054034626,0.310619617052811,0.1317287381218727,0.0048788421526619,0.0227679300457557,0.2927305291597171,0.302488213465041,1
199,199,0.3340653673534235,0.1369668006149036,0.0734943808177531,0.1202635322472324,0.227164449800328,0.1018899370427941,0.0116922878573698,0.2455380450047662,0.0768350344912874,0.0317362098985752,0.2388567376576978,0.2889665427607114,0.5294936072551762,0.3056698111283825,0.1352964737781365,0.0100219610206027,0.028395556225041,0.3023291574548483,0.3090104648019167,1
200,200,0.3155594884625078,0.1460051364528021,0.0737875420782978,0.1334455548224535,0.2559014757183521,0.1036165484503757,0.0172694247417292,0.2449118417917971,0.0690776989669171,0.0313989540758714,0.2480517371993842,0.2700310050524943,0.5573314348467178,0.2794506912752557,0.1161761300807242,0.0109896339265549,0.0235492155569035,0.2873004297942235,0.3061398022397464,0
201,201,0.3203892136029592,0.142747669427061,0.0570990677708244,0.1173703059733613,0.271220571911416,0.095165112951374,0.0126886817268498,0.2490153788894287,0.0666155790659618,0.0301356191012684,0.2030189076295979,0.2807370832065534,0.5820932742192378,0.1950884815503167,0.0967511981672302,0.0095165112951374,0.0333077895329809,0.3124587875236781,0.3235613840346717,0
202,202,0.2164415277257705,0.1183498008746824,0.0575755788038995,0.1098200854963269,0.1823226662123486,0.0533107211147218,0.0117283586452388,0.2356333873270704,0.031986432668833,0.0266553605573609,0.183388880634643,0.242030673860837,0.7751378850080551,0.2143090988811817,0.0735687951383161,0.0159932163344165,0.0063972865337666,0.2025807402359428,0.2111104556142984,0
203,203,0.2279659760534816,0.1151004683015127,0.0614614151124582,0.1117480274771968,0.2167911733057619,0.069283777035862,0.0122922830224916,0.2369058182516573,0.034641888517931,0.0268195265945272,0.1955590480850945,0.2424932196255172,0.7442418629981312,0.2447281801750611,0.0815760600583537,0.0111748027477196,0.0156447238468075,0.2089688113823581,0.2167911733057619,0
204,204,0.3772482944945563,0.1637809668781244,0.0736094233160109,0.1067336638082159,0.2521122748573376,0.1067336638082159,0.0128816490803019,0.2245087411138335,0.0993727214766148,0.0312840049093046,0.2576329816060384,0.2686743951034401,0.4140530061525618,0.2760353374350412,0.1159348417227173,0.0128816490803019,0.007360942331601,0.3662068809971546,0.3790885300774566,0
205,205,0.3344424673881481,0.141245119722179,0.0763048347924415,0.1315040769827184,0.2419025613632722,0.1006574416410931,0.0146115641091909,0.2386555471167853,0.0730578205459547,0.0308466353416253,0.2467730827330025,0.2776197180746279,0.5276398150541173,0.2938547893070622,0.1168925128735275,0.0,0.0097410427394606,0.3052193391697663,0.3214544104022007,0
206,206,0.3094039057258509,0.137512846989267,0.0687564234946335,0.1180816838277402,0.2630680551099022,0.0956611109490553,0.0119576388686319,0.2421421870897963,0.0612828992017385,0.0298940971715798,0.2227110239282695,0.2735309891199551,0.5919031239972801,0.2660574648270602,0.1001452255247923,0.0029894097171579,0.0149470485857899,0.2854886279885871,0.29595156199864,0
207,207,0.3494505485336871,0.1428043106988625,0.0705621299923791,0.1075232457026729,0.203286136406616,0.0924027892757345,0.0117603549987298,0.2503275564015355,0.0772823328487962,0.031920963567981,0.2452874042592226,0.2805684692554122,0.5426563806556776,0.2889687228259335,0.1428043106988625,0.0016800507141042,0.0100803042846255,0.3007290778246634,0.3057692299669762,1
208,208,0.3399358275177185,0.1398779003182957,0.0748184117981581,0.1138541049102406,0.2423465947375123,0.1057216688452234,0.0130118977040275,0.2423465947375123,0.0731919245851547,0.0309032570470653,0.2374671330985019,0.2765028262105845,0.538367267504138,0.300900134405636,0.1252395154012647,0.0097589232780206,0.0097589232780206,0.2976471599796292,0.3057795960446464,1
209,209,0.2325821003972747,0.111860914952975,0.0620218934392732,0.1107533811415594,0.1860656803178198,0.0609143596278576,0.0121828719255715,0.2370122356429371,0.0343335481538834,0.0265808114739742,0.193818416997729,0.2425499047000151,0.7542305255740197,0.2480875737570931,0.0819575020447539,0.0022150676228311,0.0033226014342467,0.2048937551118849,0.2126464917917941,0
210,210,0.3011496761774196,0.1341614671122154,0.055662736355068,0.1270252188615656,0.2768864321252105,0.0884894783080569,0.0128452468511695,0.2454869398223516,0.0542354867049381,0.0299722426527289,0.1926787027675434,0.2726046831748206,0.6336988446576983,0.172697207665724,0.0899167279581869,0.0057089986005198,0.0328267419529888,0.2868771796761201,0.2982951768771598,0
211,211,0.3712699185306045,0.1506094952529811,0.0647971084227942,0.120837850842508,0.2626909800924089,0.1103302116388117,0.0140101856049284,0.2416757016850161,0.0840611136295708,0.031522917611089,0.2346706088825519,0.2854575317004176,0.4973615889749608,0.2171578768763913,0.1243403972437402,0.001751273200616,0.0105076392036963,0.3309906349164351,0.3414982741201315,0
212,212,0.3426213371135279,0.144769579062054,0.0659505860171579,0.1142071123711759,0.2718450984609682,0.1093814597357741,0.0112598561492708,0.2412826317700901,0.0707762386525597,0.030562466690878,0.2219800212284829,0.2814964037317718,0.5404730951650019,0.2525424879193609,0.1142071123711759,0.0048256526354018,0.0289539158124108,0.3088417686657153,0.3168845230580517,1
214,214,0.3779942628061412,0.1564720436732398,0.0632920626094003,0.1265841252188007,0.2478939118868181,0.0984543196146228,0.0123067899518278,0.2426195733360348,0.0843894168125338,0.0316460313047001,0.2215222191329013,0.2865723945925628,0.5028202751746808,0.2285546705339458,0.1265841252188007,0.0017581128502611,0.0017581128502611,0.3287671029988298,0.3375576672501353,0
215,215,0.3301390232773594,0.1375579263655664,0.0596084347584121,0.131444240749319,0.2583032172864525,0.0947621270518346,0.0106989498284329,0.2476042674580195,0.0626652775665358,0.0305684280812369,0.2002232039321022,0.2965137523879987,0.5930275047759975,0.2246779463970918,0.1131031839005768,0.0015284214040618,0.0336252708893606,0.2827579597514421,0.2919284881758132,0
216,216,0.3480985298277145,0.1347478179978249,0.070582190379813,0.1235188331646729,0.2406211035675446,0.0946443007365675,0.0080207034522514,0.2438293849484452,0.070582190379813,0.0304786731185556,0.2293921187343925,0.280724620828802,0.5518243975149023,0.2839329022097026,0.1235188331646729,0.0128331255236023,0.0032082813809005,0.2935577463524044,0.2999743091142056,0
217,217,0.2318921936475499,0.1106274685291063,0.0606323625592217,0.1095637428701726,0.2297647423296825,0.0733970704664263,0.0117009822482708,0.2329559193064836,0.0319117697680114,0.0265931414733428,0.1872157159723338,0.242529450236887,0.7531177665250703,0.2329559193064836,0.0776519731021612,0.0042549026357348,0.0031911769768011,0.197852972561671,0.2084902291510081,0
218,218,0.3583505819785618,0.1358132342658476,0.0719973772011722,0.111268673856357,0.2356277799311091,0.0998145456652615,0.0130904322183949,0.2405366920130072,0.0736336812284716,0.031089776518688,0.2339914759038097,0.2781716846408927,0.5317988088722949,0.2945347249138864,0.1210864980201533,0.0016363040272993,0.0016363040272993,0.3027162450503832,0.3125340692141795,1
219,219,0.4192415988133163,0.1619797086324176,0.0743201016078151,0.1086216869652683,0.240111097502172,0.1067160433342987,0.0114338617858177,0.2172433739305366,0.1105273305962379,0.0323959417264835,0.2572618901808986,0.255356246549929,0.3716005080390758,0.2763183264905948,0.1219611923820556,0.0323959417264835,0.0133395054167873,0.375411795301015,0.3849400134558631,0
220,220,0.2333605958714207,0.104537099508012,0.05807616639334,0.1066489601041334,0.2175216414005098,0.0654676784797651,0.0137270938747894,0.2344165261694815,0.0316779089418218,0.0263982574515181,0.1900674536509309,0.2375843170636636,0.7623816751998452,0.2249131534869349,0.0749710511623116,0.0021118605961214,0.0031677908941821,0.1964030354392953,0.2069623384199025,0
221,221,0.3462845539109919,0.1372659492980508,0.0686329746490254,0.1325864282992536,0.216817806277603,0.0873510586442141,0.0171582436622563,0.2448949322703861,0.067073134316093,0.0311968066586479,0.2417752516045213,0.2745318985961017,0.5662220408544597,0.2729720582631693,0.1185478653028621,0.0077992016646619,0.0249574453269183,0.2870106212595608,0.3041688649218172,0
222,222,0.2831073330522263,0.1269539610099669,0.0634769805049834,0.1028327084180732,0.2500993031896348,0.0850591538766778,0.007617237660598,0.2361343674785385,0.0431643467433887,0.0279298714221927,0.2005872583957477,0.2615251596805319,0.6741255329629244,0.2513688427997345,0.0939459311473755,0.007617237660598,0.0012695396100996,0.2500993031896348,0.2513688427997345,1
223,223,0.3573899849464159,0.1292347713422307,0.0702016041859031,0.1148753523042051,0.2217732495872848,0.0957294602535042,0.0095729460253504,0.2441101236464358,0.0702016041859031,0.0303143290802763,0.2329416866168603,0.2871883807605128,0.5536353784660996,0.2839973987520626,0.1292347713422307,0.001595491004225,0.023932365063376,0.2903793627689629,0.2967613267858632,1
224,224,0.3947441319995748,0.1508799793420597,0.0719311529421447,0.1157916120532086,0.2333376424708598,0.098247428408783,0.0105265101866553,0.2386008975641874,0.0859664998576851,0.0315795305599659,0.2386008975641874,0.271934846488596,0.48071063185726,0.2842157750396939,0.129826958968749,0.0087720918222127,0.0245618571021957,0.3210585606929875,0.3315850708796429,0
225,225,0.3729779213624247,0.1534820649854225,0.0676641361763691,0.1303772379983697,0.2624048207815289,0.1039717214417378,0.0132027582783159,0.2376496490096865,0.0759158601003165,0.0313565509110003,0.2475517177184235,0.2723068894902659,0.5099565384999525,0.2211462011617916,0.1105731005808958,0.0066013791391579,0.0148531030631054,0.3218172330339505,0.3350199913122665,0
226,226,0.2430624191458008,0.1145712724607959,0.0578210160082521,0.1049344364594206,0.2248595066987584,0.0706701306767526,0.0117783551127921,0.2334255831444254,0.0331935462269595,0.0256982293370009,0.1809583649147151,0.2366378618115505,0.7538147272186949,0.2312840640330086,0.0760239284552945,0.0149906337799172,0.0,0.2013027964731742,0.2109396324745495,0
227,227,0.4053341339941418,0.1671114412081111,0.0622223451306796,0.1173335651035673,0.2613338495488546,0.1102224399457754,0.0160000316050319,0.2328893489176867,0.0888890644723995,0.0320000632100638,0.2257782237598948,0.2826672250222305,0.4586675726775815,0.2044448482865189,0.1173335651035673,0.0142222503155839,0.0124444690261359,0.3484451327318061,0.3573340391790461,0
228,228,0.2582985684269173,0.1184338414184555,0.0609088327294914,0.1195617827652979,0.2425073895711232,0.0767000115852855,0.0112794134684243,0.2346118001432262,0.0360941230989578,0.0270705923242184,0.187238263575844,0.2447632722648081,0.7218824619791576,0.2458912136116505,0.0778279529321279,0.015791178855794,0.0259426509773759,0.2131809145532199,0.2244603280216443,0
229,229,0.3743258343568379,0.1399653119769046,0.0667276487331754,0.1041602321688592,0.2408705368904869,0.0992777212859439,0.0081375181381921,0.2441255441457638,0.0732376632437291,0.03092256892513,0.2245955006141027,0.2685380985603402,0.5419587080035957,0.2815581275814476,0.130200290211074,0.0081375181381921,0.0130200290211074,0.2962056602301934,0.3010881711131087,0
230,230,0.4490951844415543,0.1652514747945113,0.068044724915387,0.0913743448863768,0.2138548497340735,0.1069274248670367,0.0058324049927474,0.2274637947171509,0.1108156948622017,0.0330502949589022,0.2371844697050633,0.2644023596712181,0.3946594045092447,0.2702347646639656,0.1730280147848412,0.0097206749879124,0.0174972149782423,0.3499442995648475,0.3577208395551774,0
231,231,0.4621073869890014,0.1693065857502807,0.0657307921148148,0.0796736874118968,0.2290618513092033,0.1135350045619529,0.0059755265558922,0.223086324753311,0.1215023733031426,0.0338613171500561,0.2370292200503929,0.2589394840886646,0.3664989620947252,0.2529639575327723,0.1712984279355781,0.023902106223569,0.0418286858912458,0.360523435538833,0.3645071199094278,0
233,233,0.2670248299429832,0.114113175189309,0.0593388510984407,0.1186777021968814,0.2156739011077941,0.0673267733616923,0.0114113175189309,0.2373554043937628,0.0365162160605789,0.0273871620454341,0.1860044755585737,0.2510489854164799,0.7326065847153642,0.2248029551229388,0.0798792226325163,0.001141131751893,0.0251048985416479,0.2133916376040079,0.2259440868748319,0
234,234,0.3971856199127511,0.1571840963910036,0.0709863661120661,0.108169700742196,0.2670439487072965,0.1149303070385833,0.0152113641668713,0.2264803109289729,0.0828174271307438,0.0304227283337426,0.2400015235217474,0.2754947065777806,0.4529606218579459,0.2873257675964582,0.1200007617608737,0.0118310610186776,0.0219719704632585,0.3245091022265881,0.3397204663934595,0
235,235,0.3633617038429949,0.1385701412960573,0.0739040753578972,0.120094122456583,0.2063155437074632,0.0862214212508801,0.0169363506028514,0.2463469178596575,0.0662057341747829,0.0307933647324571,0.2571245955160176,0.2602039319892633,0.5635185746039666,0.284838623775229,0.1170147859833373,0.0015396682366228,0.02155535531272,0.2802196190653604,0.295616301431589,0
236,236,0.3435601737635646,0.1391636146890388,0.0536359764947337,0.1072719529894674,0.2884745762824868,0.1072719529894674,0.0072481049317207,0.2391874627467855,0.056535218467422,0.028992419726883,0.1855514862520517,0.272528745432701,0.6073911932782008,0.197148454142805,0.1043727110167791,0.0014496209863441,0.0043488629590324,0.2841257133234543,0.2899241972688309,1
237,237,0.3849772134201855,0.1374918619357805,0.0727898092601191,0.1051408355979498,0.2070465685621166,0.090582873745926,0.0129404105351322,0.2442502488506219,0.0727898092601191,0.0307334750209391,0.2345449409492727,0.2749837238715611,0.5370270372079899,0.3008645449418257,0.1310216566682144,0.0016175513168915,0.0161755131689153,0.2895416857235849,0.2976294423080426,1
238,238,0.2504583463128244,0.1047942871601776,0.0576368579380976,0.1058422300317793,0.1980612027327356,0.0597327436813012,0.0104794287160177,0.2326433174955942,0.0314382861480532,0.0261985717900444,0.1854858882735143,0.2357871461103995,0.7660462391408982,0.2211159459079747,0.074403943883726,0.0073356001012124,0.0178150288172301,0.1970132598611338,0.2064447457055498,0
239,239,0.3746804321524393,0.1233323089168446,0.073374917963186,0.1155264665803354,0.2201247538895581,0.0952312765054116,0.0109281792711128,0.23885877549718,0.0671302440939787,0.0296622008787347,0.2326141016279727,0.2732044817778203,0.5448477950883388,0.3106725249930642,0.1202099719822409,0.0093670108038109,0.0156116846730183,0.2856938295162349,0.295060840320046,1
240,240,0.3738047291155943,0.1380440700883315,0.0558380508222464,0.119431386480916,0.2667817983729553,0.0961655319716466,0.0124084557382769,0.2435159438636859,0.0651443926259542,0.0294700823784078,0.193882120910578,0.2698839123075245,0.569237906993457,0.1954331778778626,0.0977165889389313,0.0077552848364231,0.0341232532802617,0.3071092795223555,0.3179666782933479,0
241,241,0.3612101233312654,0.138812154833916,0.0671671716938303,0.108960078525547,0.2447870257286261,0.0880636251096886,0.0104482267079291,0.2373240066515338,0.0626893602475749,0.029852076308369,0.217920157051094,0.2716538944061583,0.5656968460435933,0.2806095172986689,0.0970192480021993,0.0164186419696029,0.0223890572312767,0.2910577440065981,0.3000133668991088,0
242,242,0.3997900348663438,0.1398442508791738,0.0690995121991211,0.0970683623749559,0.2171698954829522,0.0954231358940244,0.0115165853665201,0.245138745658787,0.0756804181228469,0.0312593031376976,0.2369126132541296,0.2731075958346217,0.526472473898066,0.2829789547202104,0.1365537979173108,0.0131618118474516,0.0065809059237258,0.2944955400867307,0.299431219529525,1
243,243,0.2625569096314907,0.1086813437409039,0.0591829099579179,0.1162137140991843,0.2453400630982781,0.0742476506744789,0.0129126348999093,0.231351375290043,0.0333576401580992,0.0258252697998187,0.1807768885987312,0.2464161160066039,0.7360201892948345,0.2302753223817172,0.0763997564911304,0.0021521058166515,0.0172168465332125,0.2022979467652469,0.2141345287568305,0
244,244,0.3827316826280152,0.1327844613199236,0.0734219962592519,0.1171627599881679,0.1890225861142442,0.0827950170583053,0.0140595311985801,0.2452607109085648,0.0687354858597251,0.0312434026635114,0.2577580719739694,0.2624445823734961,0.5592569076768549,0.2749419434389007,0.120287100254519,0.0015621701331755,0.010935190932229,0.2843149642379541,0.2983744954365342,0
245,245,0.4214429981424142,0.1593260114928639,0.0702404996904023,0.128488718945858,0.2124346819904852,0.0873723288831834,0.0119922804349467,0.2398456086989349,0.0839459630446272,0.0308372925470059,0.241558791618213,0.2809619987616095,0.4865439490749823,0.2552642549724379,0.1319150847844142,0.0085659145963905,0.0256977437891716,0.3152256571471716,0.3169388400664497,0
246,246,0.3738606907368849,0.1437925733603403,0.0544898172733921,0.1104932405821562,0.2890987527560527,0.1104932405821562,0.009081636212232,0.2361225415180325,0.0620578474502521,0.028758514672068,0.1907143604568724,0.2785035105084487,0.5660886572291294,0.1876871483861284,0.1074660285114122,0.003027212070744,0.028758514672068,0.3012076010390287,0.3087756312158887,1
247,247,0.358003038975805,0.1313640183338639,0.0562988650002274,0.1198155332056121,0.254066672821539,0.0851700778208568,0.0101049244872203,0.2439617483343187,0.0562988650002274,0.0288712128206294,0.1905500046161543,0.2742765217959796,0.6149568330794071,0.204985611026469,0.0967185629491086,0.0,0.0346454553847553,0.2771636430780426,0.2872685675652629,0
248,248,0.2692225441725124,0.1113651487942521,0.0594668270260569,0.1113651487942521,0.2281363727726912,0.0702789773944309,0.0118933654052113,0.2292175878095286,0.0335176661419593,0.0259491608840975,0.1784004810781708,0.2475982434357644,0.7276577197915697,0.2692225441725124,0.0778474826522927,0.0054060751841869,0.0172994405893983,0.203268426925431,0.2119181472201302,0
249,249,0.4776605971212734,0.1624046030212329,0.0649618412084931,0.1012640465897099,0.2426515833376069,0.1108172585321354,0.0114638543309105,0.2216345170642708,0.1108172585321354,0.0324809206042465,0.2311877290066963,0.2617580072224578,0.3763965505315634,0.2426515833376069,0.1337449671939565,0.0057319271654552,0.0382128477697018,0.3534688418697423,0.3611114114236827,0
250,250,0.4444225420848345,0.168207735052029,0.0672830940208116,0.1168601106677254,0.2230965749111121,0.0920716023442685,0.0141648618991182,0.2354908290728406,0.0920716023442685,0.031870939273016,0.247885083234569,0.2797560225075851,0.4479637575596141,0.247885083234569,0.1381074035164027,0.0194766851112875,0.0141648618991182,0.3257918236797193,0.3240212159423296,0
254,254,0.388214653347026,0.1415841676912683,0.0715532890482753,0.1294048844490087,0.2451080752504752,0.0989566763433595,0.0182689248633894,0.2359736128187805,0.0654636474271455,0.0289257977003666,0.2390184336293454,0.2725114625455594,0.5389332834699891,0.270989052140277,0.1157031908014665,0.0030448208105649,0.013701693647542,0.2801235145719717,0.2983924394353612,0
255,255,0.279562791298472,0.1223087211930815,0.0546021076754828,0.1201246368860622,0.203119840552796,0.0611543605965407,0.0120124636886062,0.2336970208510664,0.0338533067587993,0.0262090116842317,0.1736347024080353,0.2533537796142402,0.7382204957725277,0.2216845571624602,0.0775349928991856,0.0196567587631738,0.0294851381447607,0.2085800513203443,0.2205925150089505,0
257,257,0.404088522639069,0.1440935817162571,0.0673480871065115,0.1080701862871928,0.2474650642518329,0.0877091366968522,0.0109636420871065,0.2333689529969817,0.0689143216903838,0.0297584570935748,0.2239715454937475,0.2662598792583013,0.5215561164294961,0.2631274100905565,0.0986727787839587,0.021927284174213,0.0281922225097024,0.3101144476067274,0.3179456205260892,0
258,258,0.3030473307117333,0.1158366244805467,0.0561632118693559,0.1216869590502712,0.2293331151332035,0.0737142155785297,0.0117006691394491,0.2351834497029281,0.0386122081601822,0.026911539020733,0.1778501709196272,0.2585847879818264,0.7067204160227293,0.2328433158750383,0.0854148847179788,0.0093605353115593,0.0046802676557796,0.2199725798216442,0.2305031820471484,0
259,259,0.2655507996049533,0.1000922244664824,0.0592382552964895,0.1031562721542318,0.2124406396839626,0.0663876999012383,0.0122561907509978,0.2308249258104594,0.0306404768774946,0.0255337307312455,0.1858855597234673,0.2298035765812096,0.7639692234788656,0.2206114335179612,0.0725157952767372,0.0061280953754989,0.0010213492292498,0.1889496074112167,0.2001844489329648,0
260,260,0.4718229748036338,0.1500433214892781,0.0668867818687143,0.0976185465110966,0.2133146016353593,0.0994262973724132,0.0072310034452664,0.2331998611098419,0.0940030447884634,0.0325395155036988,0.2295843593872087,0.2639316257522243,0.4428989610225681,0.2530851205843246,0.1464278197666449,0.0072310034452664,0.0235007611971158,0.3253951550369888,0.3326261584822552,0
261,261,0.3602709863962042,0.1251322891681472,0.0536281239292059,0.1210070488659006,0.2598901390415365,0.0866300463471788,0.0123757209067398,0.2406390176310524,0.052253043828457,0.0288766821157262,0.1815105732988509,0.2708907798475276,0.628411606042234,0.2145124957168238,0.0948805269516721,0.0,0.031626842317224,0.2626402992430343,0.2722658599482764,0
262,262,0.4742635760159568,0.160492236750647,0.0721313423598413,0.108197013539762,0.2362301462284804,0.1009838793037778,0.0108197013539762,0.2127874599615319,0.1009838793037778,0.0306558205029325,0.2470498475824566,0.2578695489364328,0.376886263830171,0.2759023845263931,0.1172134313347422,0.0180328355899603,0.0144262684719682,0.3480337268862345,0.3588534282402107,0
263,263,0.4675665223610356,0.1576265927656521,0.0619879859190766,0.1239759718381533,0.2444097730523595,0.1027229480944699,0.0123975971838153,0.223156749308676,0.0938675215346018,0.0301084503035515,0.2266989199326233,0.2603495408601221,0.4197472189377478,0.1983615549410454,0.1133494599663116,0.0070843412478944,0.0336506209274987,0.3524459770827503,0.3666146595785392,0
264,264,0.3356146265682647,0.1304464397604953,0.0620570441579055,0.1266470288936848,0.2456952360537485,0.0759882173362108,0.0126647028893684,0.2342970034533169,0.0443264601127896,0.0278623463566106,0.2026352462298956,0.2558269983652433,0.6560316096692873,0.2254317114307589,0.0785211579140845,0.016464113756179,0.0101317623114947,0.2507611172094959,0.2634258200988644,0
265,265,0.4213161302058888,0.1267116181070342,0.0712752851852067,0.1124565610699928,0.2027385889712547,0.0886981326749239,0.0110872665843654,0.2391681791770271,0.0712752851852067,0.0300940093004206,0.2328325982716753,0.2708460837037856,0.5337726912758817,0.2787655598354753,0.1251277228806963,0.0047516856790137,0.0253423236214068,0.2866850359671649,0.2961884073251925,1
